<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
GAZP,0,20090111,112233,112.720000000,244
GAZP,0,20090111,112233,112.710000000,100
GAZP,0,20090111,112233,112.710000000,5
GAZP,0,20090111,112233,112.700000000,1
GAZP,0,20090111,112233,112.700000000,1
GAZP,0,20090111,112233,112.700000000,50
GAZP,0,20090111,112233,112.700000000,500
GAZP,0,20090111,112233,112.700000000,30
GAZP,0,20090111,112233,112.700000000,1
GAZP,0,20090111,112233,112.700000000,100
GAZP,0,20090111,112233,112.700000000,1
GAZP,0,20090111,112233,112.700000000,200
GAZP,0,20090111,112233,112.700000000,1300
GAZP,0,20090111,112233,112.700000000,950
GAZP,0,20090111,112233,112.700000000,122
GAZP,0,20090111,112233,112.700000000,8
GAZP,0,20090111,112233,112.690000000,50
GAZP,0,20090111,112233,112.680000000,30
GAZP,0,20090111,112233,112.650000000,50
GAZP,0,20090111,112233,112.650000000,20
GAZP,0,20090111,112233,112.630000000,236
GAZP,0,20090111,112233,112.620000000,1
GAZP,0,20090111,112233,112.620000000,10000
GAZP,0,20090111,112233,112.620000000,2511
GAZP,0,20090111,112233,112.610000000,10000
GAZP,0,20090111,112233,112.610000000,200
GAZP,0,20090111,112233,112.610000000,5
GAZP,0,20090111,112233,112.600000000,1
GAZP,0,20090111,112233,112.600000000,200
GAZP,0,20090111,112233,112.600000000,100
GAZP,0,20090111,112233,112.600000000,1000
GAZP,0,20090111,112233,112.600000000,1
GAZP,0,20090111,112233,112.600000000,12
GAZP,0,20090111,112233,112.600000000,1000
GAZP,0,20090111,112233,112.600000000,3000
GAZP,0,20090111,112233,112.600000000,100
GAZP,0,20090111,112233,112.600000000,100
GAZP,0,20090111,112233,112.590000000,500
GAZP,0,20090111,112233,112.580000000,1
GAZP,0,20090111,112233,112.570000000,10
GAZP,0,20090111,112233,112.570000000,100
GAZP,0,20090111,112233,112.560000000,5500
GAZP,0,20090111,112233,112.550000000,900
GAZP,0,20090111,112233,112.550000000,3000
GAZP,0,20090111,112233,112.540000000,217
GAZP,0,20090111,112233,112.520000000,200
GAZP,0,20090111,112233,112.520000000,2000
GAZP,0,20090111,112233,112.520000000,150
GAZP,0,20090111,112233,112.520000000,10000
GAZP,0,20090111,112233,112.510000000,10
GAZP,0,20090111,112233,112.510000000,100
GAZP,0,20090111,112233,112.510000000,300
GAZP,0,20090111,112233,112.510000000,2000
GAZP,0,20090111,112233,112.510000000,10000
GAZP,0,20090111,112233,112.510000000,5
GAZP,0,20090111,112233,112.510000000,1095
GAZP,0,20090111,112233,112.500000000,50
GAZP,0,20090111,112233,112.500000000,1000
GAZP,0,20090111,112233,112.500000000,900
GAZP,0,20090111,112233,112.500000000,1000
GAZP,0,20090111,112233,112.500000000,13
GAZP,0,20090111,112233,112.500000000,10
GAZP,0,20090111,112233,112.500000000,200
GAZP,0,20090111,112233,112.500000000,50
GAZP,0,20090111,112233,112.500000000,1
GAZP,0,20090111,112233,112.500000000,1000
GAZP,0,20090111,112233,112.500000000,1000
GAZP,0,20090111,112233,112.500000000,10
GAZP,0,20090111,112233,112.500000000,30
GAZP,0,20090111,112233,112.500000000,1
GAZP,0,20090111,112233,112.500000000,200
GAZP,0,20090111,112233,112.500000000,100
GAZP,0,20090111,112233,112.500000000,100
GAZP,0,20090111,112233,112.500000000,1000
GAZP,0,20090111,112233,112.500000000,50
GAZP,0,20090111,112233,112.500000000,45
GAZP,0,20090111,112233,112.500000000,1400
GAZP,0,20090111,112233,112.500000000,2900
GAZP,0,20090111,112233,112.500000000,45
GAZP,0,20090111,112233,112.500000000,4435
GAZP,0,20090111,112233,112.500000000,350
GAZP,0,20090111,112233,112.500000000,252
GAZP,0,20090111,112233,112.500000000,80
GAZP,0,20090111,112233,112.500000000,65
GAZP,0,20090111,112233,112.500000000,370
GAZP,0,20090111,112233,112.500000000,500
GAZP,0,20090111,112233,112.500000000,75
GAZP,0,20090111,112233,112.500000000,50
GAZP,0,20090111,112233,112.500000000,3
GAZP,0,20090111,112233,112.500000000,176
GAZP,0,20090111,112233,112.500000000,12200
GAZP,0,20090111,112233,112.490000000,44
GAZP,0,20090111,112233,112.490000000,6
GAZP,0,20090111,112234,112.490000000,1800
GAZP,0,20090111,112234,112.500000000,7000
GAZP,0,20090111,112234,112.490000000,124
GAZP,0,20090111,112234,112.490000000,100
GAZP,0,20090111,112234,112.490000000,785
GAZP,0,20090111,112234,112.490000000,185
GAZP,0,20090111,112234,112.480000000,8
GAZP,0,20090111,112234,112.450000000,1200
GAZP,0,20090111,112234,112.420000000,3607
GAZP,0,20090111,112234,112.500000000,1200
GAZP,0,20090111,112234,112.420000000,40
GAZP,0,20090111,112234,112.490000000,100
GAZP,0,20090111,112235,112.490000000,100
GAZP,0,20090111,112235,112.490000000,37
GAZP,0,20090111,112235,112.500000000,1663
GAZP,0,20090111,112235,112.500000000,8000
GAZP,0,20090111,112235,112.490000000,218
GAZP,0,20090111,112235,112.500000000,2582
GAZP,0,20090111,112235,112.500000000,1300
GAZP,0,20090111,112235,112.500000000,100
GAZP,0,20090111,112235,112.500000000,8700
GAZP,0,20090111,112235,112.420000000,4
GAZP,0,20090111,112235,112.450000000,400
GAZP,0,20090111,112236,112.450000000,16
GAZP,0,20090111,112236,112.450000000,84
GAZP,0,20090111,112236,112.490000000,16
GAZP,0,20090111,112236,112.490000000,50
GAZP,0,20090111,112236,112.490000000,178
GAZP,0,20090111,112236,112.490000000,22
GAZP,0,20090111,112236,112.490000000,5
GAZP,0,20090111,112236,112.490000000,50
GAZP,0,20090111,112237,112.490000000,23
GAZP,0,20090111,112237,112.490000000,77
GAZP,0,20090111,112237,112.490000000,229
GAZP,0,20090111,112237,112.500000000,24771
GAZP,0,20090111,112237,112.420000000,5000
GAZP,0,20090111,112237,112.420000000,161
GAZP,0,20090111,112237,112.420000000,2303
GAZP,0,20090111,112238,112.490000000,40
GAZP,0,20090111,112238,112.410000000,10
GAZP,0,20090111,112238,112.410000000,5
GAZP,0,20090111,112238,112.400000000,1
GAZP,0,20090111,112238,112.400000000,1
GAZP,0,20090111,112238,112.400000000,2
GAZP,0,20090111,112238,112.370000000,500
GAZP,0,20090111,112238,112.340000000,1
GAZP,0,20090111,112238,112.320000000,855
GAZP,0,20090111,112238,112.320000000,40
GAZP,0,20090111,112239,112.320000000,1250
GAZP,0,20090111,112239,112.490000000,180
GAZP,0,20090111,112239,112.500000000,5820
GAZP,0,20090111,112239,112.320000000,450
GAZP,0,20090111,112239,112.490000000,213
GAZP,0,20090111,112239,112.500000000,1587
GAZP,0,20090111,112240,112.470000000,2000
GAZP,0,20090111,112240,112.470000000,100
GAZP,0,20090111,112240,112.470000000,1400
GAZP,0,20090111,112240,112.490000000,230
GAZP,0,20090111,112240,112.500000000,23370
GAZP,0,20090111,112240,112.330000000,900
GAZP,0,20090111,112240,112.330000000,225
GAZP,0,20090111,112240,112.310000000,1
GAZP,0,20090111,112240,112.310000000,5
GAZP,0,20090111,112240,112.300000000,5
GAZP,0,20090111,112240,112.300000000,200
GAZP,0,20090111,112240,112.300000000,1
GAZP,0,20090111,112240,112.300000000,100
GAZP,0,20090111,112240,112.300000000,200
GAZP,0,20090111,112240,112.250000000,4
GAZP,0,20090111,112240,112.250000000,50
GAZP,0,20090111,112240,112.250000000,3309
GAZP,0,20090111,112240,112.250000000,165
GAZP,0,20090111,112240,112.250000000,353
GAZP,0,20090111,112240,112.250000000,177
GAZP,0,20090111,112240,112.250000000,458
GAZP,0,20090111,112240,112.250000000,181
GAZP,0,20090111,112240,112.250000000,64
GAZP,0,20090111,112240,112.250000000,210
GAZP,0,20090111,112240,112.250000000,71
GAZP,0,20090111,112240,112.250000000,12
GAZP,0,20090111,112240,112.250000000,366
GAZP,0,20090111,112240,112.250000000,34
GAZP,0,20090111,112240,112.250000000,2
GAZP,0,20090111,112240,112.240000000,216
GAZP,0,20090111,112241,112.240000000,125
GAZP,0,20090111,112241,112.240000000,59
GAZP,0,20090111,112241,112.240000000,403
GAZP,0,20090111,112241,112.240000000,97
GAZP,0,20090111,112241,112.230000000,70
GAZP,0,20090111,112241,112.220000000,100
GAZP,0,20090111,112241,112.220000000,141
GAZP,0,20090111,112241,112.220000000,262
GAZP,0,20090111,112241,112.220000000,438
GAZP,0,20090111,112241,112.220000000,241
GAZP,0,20090111,112241,112.220000000,200
GAZP,0,20090111,112241,112.300000000,10
GAZP,0,20090111,112241,112.480000000,5
GAZP,0,20090111,112242,112.480000000,50
GAZP,0,20090111,112242,112.300000000,496
GAZP,0,20090111,112242,112.220000000,8718
GAZP,0,20090111,112242,112.210000000,5
GAZP,0,20090111,112242,112.210000000,1
GAZP,0,20090111,112242,112.210000000,5
GAZP,0,20090111,112242,112.210000000,5
GAZP,0,20090111,112242,112.200000000,10
GAZP,0,20090111,112242,112.200000000,208
GAZP,0,20090111,112242,112.200000000,500
GAZP,0,20090111,112242,112.190000000,50
GAZP,0,20090111,112242,112.170000000,15
GAZP,0,20090111,112242,112.170000000,2500
GAZP,0,20090111,112242,112.160000000,100
GAZP,0,20090111,112242,112.160000000,100
GAZP,0,20090111,112242,112.160000000,25
GAZP,0,20090111,112243,112.170000000,1000
GAZP,0,20090111,112243,112.170000000,711
GAZP,0,20090111,112243,112.250000000,100
GAZP,0,20090111,112243,112.250000000,1900
GAZP,0,20090111,112243,112.260000000,760
GAZP,0,20090111,112243,112.480000000,345
GAZP,0,20090111,112243,112.490000000,155
GAZP,0,20090111,112244,112.490000000,81
GAZP,0,20090111,112244,112.490000000,119
GAZP,0,20090111,112244,112.320000000,23
GAZP,0,20090111,112244,112.320000000,77
GAZP,0,20090111,112244,112.490000000,1881
GAZP,0,20090111,112244,112.490000000,1119
GAZP,0,20090111,112244,112.480000000,900
GAZP,0,20090111,112244,112.490000000,1881
GAZP,0,20090111,112244,112.490000000,247
GAZP,0,20090111,112244,112.500000000,1972
GAZP,0,20090111,112244,112.500000000,5000
GAZP,0,20090111,112245,112.500000000,20
GAZP,0,20090111,112245,112.490000000,100
GAZP,0,20090111,112246,112.420000000,5
GAZP,0,20090111,112246,112.410000000,60
GAZP,0,20090111,112246,112.410000000,100
GAZP,0,20090111,112246,112.330000000,135
GAZP,0,20090111,112247,112.480000000,5
GAZP,0,20090111,112248,112.480000000,220
GAZP,0,20090111,112248,112.490000000,20
GAZP,0,20090111,112248,112.500000000,9760
GAZP,0,20090111,112248,112.410000000,20
GAZP,0,20090111,112249,112.490000000,2500
GAZP,0,20090111,112249,112.500000000,253308
GAZP,0,20090111,112249,112.500000000,120
GAZP,0,20090111,112249,112.500000000,1000
GAZP,0,20090111,112249,112.500000000,1050
GAZP,0,20090111,112249,112.500000000,2500
GAZP,0,20090111,112250,112.500000000,1
GAZP,0,20090111,112250,112.500000000,3133
GAZP,0,20090111,112250,112.530000000,35
GAZP,0,20090111,112250,112.590000000,100
GAZP,0,20090111,112250,112.590000000,80
GAZP,0,20090111,112250,112.600000000,500
GAZP,0,20090111,112251,112.600000000,1
GAZP,0,20090111,112251,112.600000000,100
GAZP,0,20090111,112251,112.610000000,100
GAZP,0,20090111,112251,112.610000000,10
GAZP,0,20090111,112251,112.610000000,400
GAZP,0,20090111,112251,112.600000000,2184
GAZP,0,20090111,112251,112.590000000,200
GAZP,0,20090111,112251,112.530000000,2616
GAZP,0,20090111,112252,112.580000000,5
GAZP,0,20090111,112252,112.580000000,995
GAZP,0,20090111,112252,112.610000000,3490
GAZP,0,20090111,112252,112.610000000,3515
GAZP,0,20090111,112252,112.610000000,485
GAZP,0,20090111,112252,112.610000000,1500
GAZP,0,20090111,112253,112.630000000,40
GAZP,0,20090111,112253,112.650000000,400
GAZP,0,20090111,112253,112.650000000,410
GAZP,0,20090111,112253,112.700000000,150
GAZP,0,20090111,112253,112.730000000,1500
GAZP,0,20090111,112254,112.610000000,50
GAZP,0,20090111,112254,112.730000000,3000
GAZP,0,20090111,112254,112.680000000,150
GAZP,0,20090111,112255,112.670000000,247
GAZP,0,20090111,112255,112.730000000,88
GAZP,0,20090111,112256,112.710000000,100
GAZP,0,20090111,112256,112.620000000,20
GAZP,0,20090111,112256,112.710000000,15
GAZP,0,20090111,112256,112.680000000,5
GAZP,0,20090111,112257,112.680000000,100
GAZP,0,20090111,112258,112.680000000,3803
GAZP,0,20090111,112258,112.640000000,25
GAZP,0,20090111,112258,112.630000000,8
GAZP,0,20090111,112258,112.620000000,58
GAZP,0,20090111,112259,112.650000000,2
GAZP,0,20090111,112259,112.620000000,312
GAZP,0,20090111,112300,112.660000000,5
GAZP,0,20090111,112300,112.620000000,50
GAZP,0,20090111,112300,112.670000000,200
GAZP,0,20090111,112300,112.670000000,300
GAZP,0,20090111,112301,112.630000000,600
GAZP,0,20090111,112301,112.670000000,4
GAZP,0,20090111,112302,112.670000000,2
GAZP,0,20090111,112303,112.670000000,78
GAZP,0,20090111,112304,112.680000000,310
GAZP,0,20090111,112304,112.680000000,1012
GAZP,0,20090111,112304,112.650000000,200
GAZP,0,20090111,112304,112.630000000,1880
GAZP,0,20090111,112305,112.660000000,50
GAZP,0,20090111,112305,112.630000000,38
GAZP,0,20090111,112306,112.730000000,25
GAZP,0,20090111,112306,112.730000000,100
GAZP,0,20090111,112307,112.730000000,741
GAZP,0,20090111,112308,112.700000000,77
GAZP,0,20090111,112309,112.730000000,1679
GAZP,0,20090111,112309,112.750000000,18
GAZP,0,20090111,112309,112.750000000,4
GAZP,0,20090111,112309,112.760000000,70
GAZP,0,20090111,112309,112.760000000,456
GAZP,0,20090111,112309,112.770000000,200
GAZP,0,20090111,112309,112.780000000,2573
GAZP,0,20090111,112310,112.700000000,223
GAZP,0,20090111,112310,112.700000000,1400
GAZP,0,20090111,112310,112.660000000,1377
GAZP,0,20090111,112311,112.660000000,20
GAZP,0,20090111,112312,112.690000000,100
GAZP,0,20090111,112313,112.680000000,5
GAZP,0,20090111,112313,112.660000000,103
GAZP,0,20090111,112313,112.650000000,892
GAZP,0,20090111,112314,112.770000000,150
GAZP,0,20090111,112315,112.730000000,50
GAZP,0,20090111,112315,112.700000000,5
GAZP,0,20090111,112316,112.730000000,150
GAZP,0,20090111,112319,112.750000000,130
GAZP,0,20090111,112319,112.750000000,100
GAZP,0,20090111,112319,112.700000000,100
GAZP,0,20090111,112319,112.700000000,100
GAZP,0,20090111,112319,112.700000000,70
GAZP,0,20090111,112319,112.700000000,250
GAZP,0,20090111,112321,112.770000000,20
GAZP,0,20090111,112321,112.750000000,25
GAZP,0,20090111,112322,112.770000000,14
GAZP,0,20090111,112322,112.770000000,5
GAZP,0,20090111,112323,112.750000000,997
GAZP,0,20090111,112323,112.750000000,10
GAZP,0,20090111,112323,112.730000000,3
GAZP,0,20090111,112323,112.740000000,1
GAZP,0,20090111,112323,112.730000000,23
GAZP,0,20090111,112323,112.700000000,179
GAZP,0,20090111,112325,112.740000000,88
GAZP,0,20090111,112326,112.700000000,3
GAZP,0,20090111,112326,112.700000000,100
GAZP,0,20090111,112326,112.680000000,100
GAZP,0,20090111,112326,112.660000000,5
GAZP,0,20090111,112326,112.660000000,38
GAZP,0,20090111,112326,112.660000000,1454
GAZP,0,20090111,112328,112.700000000,500
GAZP,0,20090111,112330,112.660000000,50
GAZP,0,20090111,112332,112.660000000,10
GAZP,0,20090111,112333,112.700000000,1
GAZP,0,20090111,112333,112.700000000,300
GAZP,0,20090111,112333,112.700000000,1
GAZP,0,20090111,112334,112.700000000,5
GAZP,0,20090111,112336,112.660000000,550
GAZP,0,20090111,112337,112.700000000,193
GAZP,0,20090111,112337,112.700000000,7
GAZP,0,20090111,112337,112.660000000,111
GAZP,0,20090111,112338,112.660000000,20
GAZP,0,20090111,112338,112.700000000,3
GAZP,0,20090111,112338,112.700000000,97
GAZP,0,20090111,112338,112.700000000,50
GAZP,0,20090111,112338,112.660000000,287
GAZP,0,20090111,112338,112.660000000,100
GAZP,0,20090111,112338,112.660000000,613
GAZP,0,20090111,112339,112.700000000,50
GAZP,0,20090111,112341,112.660000000,80
GAZP,0,20090111,112344,112.660000000,50
GAZP,0,20090111,112346,112.670000000,100
GAZP,0,20090111,112347,112.660000000,257
GAZP,0,20090111,112347,112.660000000,5
GAZP,0,20090111,112347,112.660000000,200
GAZP,0,20090111,112347,112.650000000,108
GAZP,0,20090111,112347,112.650000000,430
GAZP,0,20090111,112347,112.650000000,3000
GAZP,0,20090111,112351,112.660000000,1415
GAZP,0,20090111,112353,112.660000000,387
GAZP,0,20090111,112353,112.650000000,1113
GAZP,0,20090111,112353,112.650000000,5
GAZP,0,20090111,112354,112.650000000,40
GAZP,0,20090111,112355,112.670000000,5
GAZP,0,20090111,112355,112.650000000,335
GAZP,0,20090111,112355,112.670000000,9
GAZP,0,20090111,112355,112.670000000,300
GAZP,0,20090111,112356,112.650000000,300
GAZP,0,20090111,112356,112.670000000,78
GAZP,0,20090111,112356,112.670000000,50
GAZP,0,20090111,112356,112.680000000,499
GAZP,0,20090111,112356,112.700000000,173
GAZP,0,20090111,112358,112.670000000,20
GAZP,0,20090111,112358,112.670000000,700
GAZP,0,20090111,112358,112.650000000,150
GAZP,0,20090111,112400,112.660000000,310
GAZP,0,20090111,112401,112.660000000,20
GAZP,0,20090111,112402,112.670000000,70
GAZP,0,20090111,112403,112.670000000,10
GAZP,0,20090111,112403,112.690000000,5
GAZP,0,20090111,112403,112.700000000,485
GAZP,0,20090111,112403,112.660000000,200
GAZP,0,20090111,112404,112.660000000,1970
GAZP,0,20090111,112404,112.660000000,244
GAZP,0,20090111,112404,112.660000000,26
GAZP,0,20090111,112405,112.650000000,2627
GAZP,0,20090111,112405,112.650000000,2000
GAZP,0,20090111,112405,112.650000000,200
GAZP,0,20090111,112405,112.650000000,25
GAZP,0,20090111,112405,112.650000000,200
GAZP,0,20090111,112405,112.650000000,500
GAZP,0,20090111,112405,112.650000000,200
GAZP,0,20090111,112405,112.640000000,26
GAZP,0,20090111,112405,112.640000000,50
GAZP,0,20090111,112405,112.640000000,200
GAZP,0,20090111,112405,112.630000000,50
GAZP,0,20090111,112405,112.620000000,91
GAZP,0,20090111,112405,112.620000000,91
GAZP,0,20090111,112405,112.620000000,10
GAZP,0,20090111,112405,112.610000000,100
GAZP,0,20090111,112405,112.610000000,50
GAZP,0,20090111,112405,112.610000000,300
GAZP,0,20090111,112405,112.610000000,100
GAZP,0,20090111,112405,112.610000000,100
GAZP,0,20090111,112405,112.610000000,5
GAZP,0,20090111,112405,112.600000000,1000
GAZP,0,20090111,112405,112.600000000,20
GAZP,0,20090111,112405,112.600000000,50
GAZP,0,20090111,112406,112.570000000,10
GAZP,0,20090111,112406,112.600000000,20
GAZP,0,20090111,112406,112.600000000,2737
GAZP,0,20090111,112406,112.650000000,229
GAZP,0,20090111,112406,112.660000000,2034
GAZP,0,20090111,112407,112.660000000,200
GAZP,0,20090111,112407,112.560000000,555
GAZP,0,20090111,112407,112.550000000,10
GAZP,0,20090111,112407,112.550000000,50
GAZP,0,20090111,112407,112.550000000,5
GAZP,0,20090111,112407,112.540000000,245
GAZP,0,20090111,112407,112.530000000,941
GAZP,0,20090111,112407,112.530000000,3000
GAZP,0,20090111,112407,112.530000000,194
GAZP,0,20090111,112407,112.660000000,200
GAZP,0,20090111,112407,112.660000000,100
GAZP,0,20090111,112407,112.530000000,6
GAZP,0,20090111,112407,112.530000000,194
GAZP,0,20090111,112408,112.600000000,150
GAZP,0,20090111,112408,112.600000000,20
GAZP,0,20090111,112410,112.660000000,485
GAZP,0,20090111,112410,112.650000000,20
GAZP,0,20090111,112410,112.650000000,30
GAZP,0,20090111,112410,112.660000000,20
GAZP,0,20090111,112411,112.650000000,100
GAZP,0,20090111,112411,112.600000000,20
GAZP,0,20090111,112411,112.530000000,220
GAZP,0,20090111,112411,112.530000000,100
GAZP,0,20090111,112411,112.530000000,208
GAZP,0,20090111,112411,112.520000000,2
GAZP,0,20090111,112411,112.520000000,1
GAZP,0,20090111,112411,112.520000000,5287
GAZP,0,20090111,112412,112.600000000,15
